1000083,core,16,[1000083],"[1000083, 1000855]",['sw/source/core/unocore/unobkm.cxx'],osl::Mutex->std::mutex in SwXBookmark
1000562,core,46,[1000562],"[1000562, 1000855]","['RepositoryModule_host.mk', 'bridges/Library_cpp_uno.mk', 'jurt/Library_jpipe.mk', 'sal/CppunitTest_sal_osl.mk', 'solenv/gbuild/CppunitTest.mk', 'solenv/gbuild/Executable.mk', 'solenv/gbuild/Extension.mk', 'solenv/gbuild/Library.mk', 'solenv/gbuild/LinkTarget.mk', 'solenv/gbuild/StaticLibrary.mk', 'solenv/gbuild/TargetLocations.mk', 'solenv/gbuild/extensions/post_Fuzzers.mk', 'solenv/gbuild/platform/com_MSC_class.mk', 'solenv/gbuild/platform/macosx.mk']",gbuild: introduce gb_%_linktarget_target
1000083,core,17,[1000083],"[1000083, 1000855]",['sw/source/core/unocore/unoparagraph.cxx'],osl::Mutex->std::mutex in SwXParagraph
1000083,core,33,[1000083],"[1000083, 1000855]",['sw/source/core/unocore/unorefmk.cxx'],osl::Mutex->std::mutex in SwXMeta
1000083,core,16,[1000083],"[1000083, 1000855]",['sw/source/core/unocore/unoidx.cxx'],osl::Mutex->std::mutex in SwXDocumentIndexMark
1000083,core,16,[1000083],"[1000083, 1000855]",['sw/source/core/unocore/unoftn.cxx'],osl::Mutex->std::mutex in SwXFootnote
1000135,core,1,[1000321],"[1000321, 1000855]",['sw/uiconfig/swriter/ui/gotopagedialog.ui'],tdf#146472: Missing page count in Go to Page dialog for some locales
1000135,core,2,[1000135],"[1000135, 1000855]",['cui/source/factory/dlgfact.hxx'],fix ubsan --disable-extensions error seen in oss-fuzz build
1000059,help,9,"[1000023, 1000059]","[1000023, 1000059, 1000447, 1000855]","['source/text/scalc/01/04060185.xhp', 'source/text/scalc/01/common_func.xhp']",tdf#94537 Inform user of non-ODFF functions (part)
1000135,core,1,[1000321],"[1000321, 1000855]",['sw/uiconfig/swriter/ui/gotopagedialog.ui'],tdf#146472: Missing page count in Go to Page dialog for some locales
1000043,core,1,[1000135],"[1000135, 1000223, 1000855]",['sw/uiconfig/swriter/ui/gotopagedialog.ui'],tdf#146472: Missing page count in Go to Page dialog for some locales
1000179,core,53,[1000179],"[1000179, 1000855]",['sc/qa/uitest/calc_tests3/tdf114995.py'],tdf#114995: sc: Add UItest
1000083,core,102,[1000083],"[1000083, 1000855]","['chart2/source/view/axes/VCartesianGrid.cxx', 'chart2/source/view/inc/ShapeFactory.hxx', 'chart2/source/view/main/ShapeFactory.cxx']","use concrete types in chart2, createLine3D"
