Author,Project/Subproject,Change_Size,Final Reviewers,All Reviewers,File Info,Subject,Status
217,kudu,228,[195],"[120, 195, 217, 241, 460]","['src/kudu/consensus/consensus_peers.cc', 'src/kudu/integration-tests/dns_alias-itest.cc', 'src/kudu/integration-tests/tablet_replacement-itest.cc', 'src/kudu/mini-cluster/external_mini_cluster.h', 'src/kudu/mini-cluster/mini_cluster.cc', 'src/kudu/mini-cluster/mini_cluster.h', 'src/kudu/rpc/proxy.cc', 'src/kudu/util/net/net_util.cc', 'src/kudu/rpc/proxy.h']",[consensus] KUDU-1620: re-resolve consensus peers on network error,closed
217,kudu,354,[195],"[120, 195, 217, 241, 460]","['src/kudu/rpc/mt-rpc-test.cc', 'src/kudu/rpc/outbound_call.cc', 'src/kudu/rpc/outbound_call.h', 'src/kudu/rpc/proxy-test.cc', 'src/kudu/rpc/proxy.cc', 'src/kudu/rpc/proxy.h', 'src/kudu/rpc/rpc-test-base.h', 'src/kudu/rpc/rpc_controller.cc', 'src/kudu/rpc/rpc_controller.h']",[rpc] allow reuse of outbound request buffers when retrying,closed
595,Impala-ASF,163,[484],"[255, 484]","['be/src/runtime/tmp-file-mgr-test.cc', 'be/src/runtime/tmp-file-mgr.cc']",IMPALA-10945: Fix S3 scratch path behavior,closed
595,Impala-ASF,553,"[484, 255]","[484, 255]","['be/src/runtime/tmp-file-mgr-test.cc', 'be/src/runtime/tmp-file-mgr.cc']",IMPALA-10953 Fix impalad crashes due to TmpFileMgr initialization fails,new
634,kudu,40,"[195, 120]","[195, 120]","['be/src/runtime/tmp-file-mgr-test.cc', 'be/src/runtime/tmp-file-mgr.cc']","[tablet] KUDU-3325 When wal is deleted, fault recovery and load balancing are abnormal",new
190,Impala-ASF,12,[255],"[190, 255, 416, 474, 563, 610]","['be/src/scheduling/admission-control-service.cc', 'be/src/scheduling/admission-controller.cc', 'be/src/scheduling/admission-controller.h', 'be/src/scheduling/local-admission-control-client.cc']",IMPALA-10942: Fix memory leak in admission controller,closed
344,Impala-ASF,572,[593],"[255, 333, 344, 451, 497, 593]","['common/thrift/CatalogService.thrift', 'fe/src/main/java/org/apache/impala/catalog/CatalogServiceCatalog.java', 'fe/src/main/java/org/apache/impala/catalog/FeIcebergTable.java', 'fe/src/main/java/org/apache/impala/catalog/IcebergTable.java', 'fe/src/main/java/org/apache/impala/catalog/Table.java', 'fe/src/main/java/org/apache/impala/catalog/iceberg/IcebergCatalogs.java', 'fe/src/main/java/org/apache/impala/catalog/iceberg/IcebergHiveCatalog.java', 'fe/src/main/java/org/apache/impala/catalog/local/CatalogdMetaProvider.java', 'fe/src/main/java/org/apache/impala/catalog/local/DirectMetaProvider.java', 'fe/src/main/java/org/apache/impala/catalog/local/LocalIcebergTable.java', 'fe/src/main/java/org/apache/impala/catalog/local/MetaProvider.java', 'fe/src/main/java/org/apache/impala/service/CatalogOpExecutor.java', 'fe/src/main/java/org/apache/impala/service/IcebergCatalogOpExecutor.java', 'fe/src/main/java/org/apache/impala/util/IcebergUtil.java', 'testdata/workloads/functional-query/queries/QueryTest/iceberg-catalogs.test', 'tests/query_test/test_iceberg.py', 'fe/src/main/java/org/apache/impala/catalog/iceberg/IcebergCtasTarget.java', 'testdata/workloads/functional-query/queries/QueryTest/show-create-table.test', 'tests/custom_cluster/test_events_custom_configs.py', 'tests/metadata/test_show_create_table.py', 'tests/stress/test_insert_stress.py']",IMPALA-10914: Consistently schedule scan ranges for Iceberg tables,closed
544,Impala-ASF,236,"[336, 544, 255]","[336, 544, 255]","['common/thrift/CatalogService.thrift', 'fe/src/main/java/org/apache/impala/catalog/CatalogServiceCatalog.java', 'fe/src/main/java/org/apache/impala/catalog/FeIcebergTable.java', 'fe/src/main/java/org/apache/impala/catalog/IcebergTable.java', 'fe/src/main/java/org/apache/impala/catalog/Table.java', 'fe/src/main/java/org/apache/impala/catalog/iceberg/IcebergCatalogs.java', 'fe/src/main/java/org/apache/impala/catalog/iceberg/IcebergHiveCatalog.java', 'fe/src/main/java/org/apache/impala/catalog/local/CatalogdMetaProvider.java', 'fe/src/main/java/org/apache/impala/catalog/local/DirectMetaProvider.java', 'fe/src/main/java/org/apache/impala/catalog/local/LocalIcebergTable.java', 'fe/src/main/java/org/apache/impala/catalog/local/MetaProvider.java', 'fe/src/main/java/org/apache/impala/service/CatalogOpExecutor.java', 'fe/src/main/java/org/apache/impala/service/IcebergCatalogOpExecutor.java', 'fe/src/main/java/org/apache/impala/util/IcebergUtil.java', 'testdata/workloads/functional-query/queries/QueryTest/iceberg-catalogs.test', 'tests/query_test/test_iceberg.py', 'fe/src/main/java/org/apache/impala/catalog/iceberg/IcebergCtasTarget.java', 'testdata/workloads/functional-query/queries/QueryTest/show-create-table.test', 'tests/custom_cluster/test_events_custom_configs.py', 'tests/metadata/test_show_create_table.py', 'tests/stress/test_insert_stress.py']",IMPALA-10723: Treat materialized view as a table instead of a view,new
595,Impala-ASF,815,[255],"[255, 484, 595, 644]","['be/src/runtime/tmp-file-mgr-internal.h', 'be/src/runtime/tmp-file-mgr-test.cc', 'be/src/runtime/tmp-file-mgr.cc', 'be/src/runtime/tmp-file-mgr.h']",IMPALA-10862 Optimization of the code structure of TmpDir,closed
195,kudu,79,"[608, 217]","[120, 195, 217, 608]","['src/kudu/common/partition-test.cc', 'src/kudu/common/partition.h']",[common] add PartitionSchema::HasCustomHashSchemas() method,closed
451,Impala-ASF,3249,"[451, 333, 255]","[451, 333, 255]","['src/kudu/common/partition-test.cc', 'src/kudu/common/partition.h']",IMPALA-10907: Refactor MetastoreEvents class,new
451,Impala-ASF,1153,"[645, 344]","[255, 336, 344, 451, 645, 653]","['fe/src/main/java/org/apache/impala/catalog/CatalogServiceCatalog.java', 'fe/src/main/java/org/apache/impala/catalog/HdfsPartition.java', 'fe/src/main/java/org/apache/impala/catalog/HdfsTable.java', 'fe/src/main/java/org/apache/impala/catalog/events/MetastoreEvents.java', 'fe/src/main/java/org/apache/impala/catalog/events/MetastoreEventsProcessor.java', 'fe/src/main/java/org/apache/impala/catalog/events/SelfEventContext.java', 'fe/src/main/java/org/apache/impala/service/CatalogOpExecutor.java', 'fe/src/test/java/org/apache/impala/catalog/events/MetastoreEventsProcessorTest.java', 'tests/custom_cluster/test_events_custom_configs.py', 'tests/metadata/test_event_processing.py', 'tests/util/event_processor_utils.py', 'fe/src/main/java/org/apache/impala/catalog/Table.java', 'fe/src/main/java/org/apache/impala/catalog/events/InFlightEvents.java']",IMPALA-9857: Batching of consecutive partition events,closed
657,Impala-ASF,338,"[336, 593, 657, 255]","[336, 593, 657, 255]","['fe/src/main/java/org/apache/impala/catalog/CatalogServiceCatalog.java', 'fe/src/main/java/org/apache/impala/catalog/HdfsPartition.java', 'fe/src/main/java/org/apache/impala/catalog/HdfsTable.java', 'fe/src/main/java/org/apache/impala/catalog/events/MetastoreEvents.java', 'fe/src/main/java/org/apache/impala/catalog/events/MetastoreEventsProcessor.java', 'fe/src/main/java/org/apache/impala/catalog/events/SelfEventContext.java', 'fe/src/main/java/org/apache/impala/service/CatalogOpExecutor.java', 'fe/src/test/java/org/apache/impala/catalog/events/MetastoreEventsProcessorTest.java', 'tests/custom_cluster/test_events_custom_configs.py', 'tests/metadata/test_event_processing.py', 'tests/util/event_processor_utils.py', 'fe/src/main/java/org/apache/impala/catalog/Table.java', 'fe/src/main/java/org/apache/impala/catalog/events/InFlightEvents.java']","IMPALA-10785: when union kudu table and hdfs table, union pass through does not take effect",new
529,Impala-ASF,101,"[610, 255]","[211, 255, 333, 336, 529, 610]","['bin/bootstrap_toolchain.py', 'bin/impala-config.sh', 'buildall.sh']",IMPALA-10870: Add Apache Hive 3.1.2 to the minicluster,closed
344,Impala-ASF,112,[255],"[255, 497, 593]","['be/src/exec/hdfs-orc-scanner.cc', 'fe/src/main/java/org/apache/impala/analysis/AlterTableUnSetTblProperties.java', 'fe/src/main/java/org/apache/impala/catalog/FeIcebergTable.java', 'fe/src/main/java/org/apache/impala/catalog/IcebergTable.java', 'fe/src/main/java/org/apache/impala/catalog/iceberg/IcebergCtasTarget.java', 'fe/src/main/java/org/apache/impala/catalog/local/LocalFsPartition.java', 'fe/src/main/java/org/apache/impala/catalog/local/LocalIcebergTable.java', 'fe/src/main/java/org/apache/impala/util/IcebergUtil.java', 'testdata/workloads/functional-query/queries/QueryTest/iceberg-query.test']",IMPALA-10935: Impala crashes on old Iceberg table property,closed
336,Impala-ASF,52,[269],"[255, 269]","['fe/src/main/java/org/apache/impala/analysis/StmtMetadataLoader.java', 'fe/src/main/java/org/apache/impala/catalog/local/LocalTable.java', 'fe/src/test/java/org/apache/impala/analysis/StmtMetadataLoaderTest.java']",IMPALA-10936: Fix NPE in collecting policy tables on FailedLoadLocalTable,closed
653,Impala-ASF,41,[255],"[255, 451, 653]","['bin/impala-config.sh', 'fe/pom.xml', 'fe/src/main/java/org/apache/impala/catalog/metastore/MetastoreServiceHandler.java']",Bump up the GBN to 17296101,closed
129,Impala-ASF,1441,[255],"[45, 129, 190, 220, 255, 269, 610]","['be/src/runtime/exec-env.cc', 'be/src/runtime/exec-env.h', 'be/src/scheduling/CMakeLists.txt', 'be/src/scheduling/admission-control-client.cc', 'be/src/scheduling/admission-control-client.h', 'be/src/scheduling/admission-control-service.cc', 'be/src/scheduling/admission-control-service.h', 'be/src/scheduling/admission-controller-test.cc', 'be/src/scheduling/admission-controller.cc', 'be/src/scheduling/admission-controller.h', 'be/src/scheduling/local-admission-control-client.cc', 'be/src/scheduling/local-admission-control-client.h', 'be/src/scheduling/remote-admission-control-client.cc', 'be/src/scheduling/remote-admission-control-client.h', 'be/src/scheduling/schedule-state.cc', 'be/src/scheduling/schedule-state.h', 'be/src/service/client-request-state.cc', 'be/src/service/impala-http-handler.cc', 'be/src/util/sharded-query-map-util.cc', 'common/protobuf/admission_control_service.proto', 'tests/common/resource_pool_config.py', 'tests/custom_cluster/test_admission_controller.py', 'tests/hs2/hs2_test_suite.py', 'tests/util/web_pages_util.py', 'be/src/service/impala-server.cc', 'be/src/util/sharded-query-map-util.h', 'tests/run-tests.py']",IMPALA-9930 (part 2): Introduce new admission control rpc service,closed
557,Impala-ASF,38,"[269, 255]","[269, 255]","['be/src/runtime/exec-env.cc', 'be/src/runtime/exec-env.h', 'be/src/scheduling/CMakeLists.txt', 'be/src/scheduling/admission-control-client.cc', 'be/src/scheduling/admission-control-client.h', 'be/src/scheduling/admission-control-service.cc', 'be/src/scheduling/admission-control-service.h', 'be/src/scheduling/admission-controller-test.cc', 'be/src/scheduling/admission-controller.cc', 'be/src/scheduling/admission-controller.h', 'be/src/scheduling/local-admission-control-client.cc', 'be/src/scheduling/local-admission-control-client.h', 'be/src/scheduling/remote-admission-control-client.cc', 'be/src/scheduling/remote-admission-control-client.h', 'be/src/scheduling/schedule-state.cc', 'be/src/scheduling/schedule-state.h', 'be/src/service/client-request-state.cc', 'be/src/service/impala-http-handler.cc', 'be/src/util/sharded-query-map-util.cc', 'common/protobuf/admission_control_service.proto', 'tests/common/resource_pool_config.py', 'tests/custom_cluster/test_admission_controller.py', 'tests/hs2/hs2_test_suite.py', 'tests/util/web_pages_util.py', 'be/src/service/impala-server.cc', 'be/src/util/sharded-query-map-util.h', 'tests/run-tests.py']",IMPALA-10941: Revert the change for thrift_sasl 0.4.3,new
557,Impala-ASF,6,[269],"[255, 269, 557]","['shell/ext-py/thrift_sasl-0.4.3/setup.py', 'shell/make_shell_tarball.sh']",IMPALA-10937: Fix broken-build on Centos-7,closed
344,Impala-ASF,13,[557],"[255, 557]",['cmake_modules/FindCurl.cmake'],IMPALA-10933: Impala build finds system libcurl instead of toolchain version,closed
593,Impala-ASF,2,[557],"[255, 557, 593]",['tests/query_test/test_fetch.py'],IMPALA-10927 TestFetchAndSpooling.test_rows_sent_counters is flaky in core-s3 based test,closed
557,Impala-ASF,21861,[255],"[190, 203, 255, 269]","['shell/ext-py/bitarray-1.2.1/AUTHORS', 'shell/ext-py/bitarray-1.2.1/CHANGE_LOG', 'shell/ext-py/bitarray-1.2.1/LICENSE', 'shell/ext-py/bitarray-1.2.1/README.md', 'shell/ext-py/bitarray-1.2.1/TODO', 'shell/ext-py/bitarray-1.2.1/bitarray/__init__.py', 'shell/ext-py/bitarray-1.2.1/bitarray/_bitarray.c', 'shell/ext-py/bitarray-1.2.1/bitarray/_util.c', 'shell/ext-py/bitarray-1.2.1/bitarray/test_bitarray.py', 'shell/ext-py/bitarray-1.2.1/bitarray/test_util.py', 'shell/ext-py/bitarray-1.2.1/bitarray/util.py', 'shell/ext-py/bitarray-1.2.1/update_readme.py', 'shell/ext-py/bitarray-2.3.0/CHANGE_LOG', 'shell/ext-py/bitarray-2.3.0/LICENSE', 'shell/ext-py/bitarray-2.3.0/README.rst', 'shell/ext-py/bitarray-2.3.0/bitarray/__init__.py', 'shell/ext-py/bitarray-2.3.0/bitarray/__init__.pyi', 'shell/ext-py/bitarray-2.3.0/bitarray/_bitarray.c', 'shell/ext-py/bitarray-2.3.0/bitarray/_util.c', 'shell/ext-py/bitarray-2.3.0/bitarray/architecture.txt', 'shell/ext-py/bitarray-2.3.0/bitarray/bitarray.h', 'shell/ext-py/bitarray-2.3.0/bitarray/copy_n.txt', 'shell/ext-py/bitarray-2.3.0/bitarray/py.typed', 'shell/ext-py/bitarray-2.3.0/bitarray/pythoncapi_compat.h', 'shell/ext-py/bitarray-2.3.0/bitarray/test_bitarray.py', 'shell/ext-py/bitarray-2.3.0/bitarray/test_data.pickle', 'shell/ext-py/bitarray-2.3.0/bitarray/test_util.py', 'shell/ext-py/bitarray-2.3.0/bitarray/util.py', 'shell/ext-py/bitarray-2.3.0/bitarray/util.pyi', 'shell/ext-py/bitarray-2.3.0/contributing.md', 'shell/ext-py/bitarray-2.3.0/setup.py', 'shell/ext-py/bitarray-2.3.0/update_doc.py', 'shell/ext-py/prettytable-0.7.2/CHANGELOG', 'shell/ext-py/prettytable-0.7.2/COPYING', 'shell/ext-py/prettytable-0.7.2/MANIFEST.in', 'shell/ext-py/prettytable-0.7.2/PKG-INFO', 'shell/ext-py/prettytable-0.7.2/README', 'shell/ext-py/prettytable-0.7.2/prettytable.py', 'shell/ext-py/prettytable-0.7.2/setup.cfg', 'shell/ext-py/prettytable-0.7.2/setup.py', 'shell/ext-py/thrift_sasl-0.4.2/CHANGELOG.md', 'shell/ext-py/thrift_sasl-0.4.2/README.md', 'shell/ext-py/thrift_sasl-0.4.3/CHANGELOG.md', 'shell/ext-py/thrift_sasl-0.4.3/LICENSE', 'shell/ext-py/thrift_sasl-0.4.3/README.md', 'shell/ext-py/thrift_sasl-0.4.3/setup.py', 'shell/ext-py/thrift_sasl-0.4.3/thrift_sasl/__init__.py', 'shell/packaging/MANIFEST.in', 'shell/packaging/make_python_package.sh', 'shell/packaging/requirements.txt', 'bin/rat_exclude_files.txt']",IMPALA-10784 (part 3): Prepare to publish impala-shell on PyPi,closed
557,Impala-ASF,744,[255],"[255, 269, 484, 557]","['CMakeLists.txt', 'be/CMakeLists.txt', 'be/src/kudu/util/CMakeLists.txt', 'be/src/rpc/authentication.cc', 'be/src/service/impala-server.cc', 'be/src/util/jwt-util-internal.h', 'be/src/util/jwt-util-test.cc', 'be/src/util/jwt-util.cc', 'be/src/util/jwt-util.h', 'bin/bootstrap_toolchain.py', 'bin/impala-config.sh', 'bin/rat_exclude_files.txt', 'cmake_modules/FindCurl.cmake', 'fe/src/test/java/org/apache/impala/customcluster/CustomClusterRunner.java', 'fe/src/test/java/org/apache/impala/customcluster/JwtHttpTest.java', 'fe/src/test/java/org/apache/impala/customcluster/JwtWebserverTest.java', 'testdata/jwt/jwks_es256.json', 'be/src/kudu/util/curl_util-test.cc', 'be/src/kudu/util/curl_util.cc', 'be/src/kudu/util/curl_util.h', 'fe/src/test/java/org/apache/impala/customcluster/LdapHS2Test.java', 'fe/src/test/java/org/apache/impala/customcluster/LdapWebserverTest.java', 'www/jwt/jwks_rs256.json']",IMPALA-10876: Support to download JWKS from given URL,closed
336,Impala-ASF,22,[255],"[255, 336, 344]",['be/src/exec/hdfs-orc-scanner.cc'],"IMPALA-10894: Pushing down predicates in reading ""original files"" of ACID tables",closed
529,Impala-ASF,158,"[529, 308, 663, 333, 255]","[529, 308, 663, 333, 255]",['be/src/exec/hdfs-orc-scanner.cc'],IMPALA-10835: Extend the DS_HLL_SKETCH function to accept a precision,new
563,kudu,48,[195],"[120, 195, 241, 460, 563]","['src/kudu/rpc/rpc-test-base.h', 'src/kudu/rpc/rpc-test.cc', 'src/kudu/rpc/rpc_context.cc', 'src/kudu/rpc/rpc_context.h', 'src/kudu/rpc/rpc_controller.cc', 'src/kudu/rpc/rpc_controller.h']",[rpc] Expose KRPC call_id to client application,closed
217,kudu,408,[195],"[120, 195, 217, 241]","['src/kudu/integration-tests/CMakeLists.txt', 'src/kudu/integration-tests/dns_alias-itest.cc', 'src/kudu/master/master.cc', 'src/kudu/master/master_path_handlers.cc', 'src/kudu/master/sys_catalog.cc', 'src/kudu/mini-cluster/external_mini_cluster.cc', 'src/kudu/mini-cluster/external_mini_cluster.h', 'src/kudu/server/rpc_server.cc', 'src/kudu/server/rpc_server.h', 'src/kudu/server/server_base.cc', 'src/kudu/server/webserver.cc', 'src/kudu/server/webserver.h', 'src/kudu/tserver/heartbeater.cc', 'src/kudu/tserver/ts_tablet_manager.cc', 'src/kudu/util/net/net_util-test.cc', 'src/kudu/util/net/net_util.cc', 'src/kudu/util/net/net_util.h']",[mini-cluster] allow using aliases instead of addresses in EMC,closed
557,Impala-ASF,207,[269],"[255, 269]","['be/src/kudu/util/curl_util-test.cc', 'be/src/kudu/util/curl_util.cc', 'be/src/kudu/util/curl_util.h']",IMPALA-10928: Upgrade source of Kudu's EasyCurl in kudu/util,closed
563,Impala-ASF,263,[255],"[255, 336, 563, 593]","['be/src/runtime/buffered-tuple-stream-test.cc', 'be/src/runtime/buffered-tuple-stream.cc', 'be/src/runtime/buffered-tuple-stream.h']",IMPALA-10714: Defer advancing read page until the buffer is attached,closed
195,kudu,9,"[455, 633, 460]","[120, 195, 345, 427, 455, 460, 633]",['src/kudu/master/catalog_manager.cc'],[master] fix logic error in TableInfo::UpdateMetrics(),closed
624,Impala-ASF,176,[593],"[45, 255, 593, 624]","['be/src/exec/aggregation-node-base.cc', 'be/src/exec/aggregation-node-base.h', 'be/src/exec/aggregation-node.cc', 'be/src/exec/aggregator.h', 'be/src/exec/grouping-aggregator.cc', 'be/src/exec/grouping-aggregator.h', 'be/src/exec/non-grouping-aggregator.h', 'be/src/exec/streaming-aggregation-node.cc', 'common/thrift/PlanNodes.thrift', 'fe/src/main/java/org/apache/impala/planner/AggregationNode.java', 'fe/src/main/java/org/apache/impala/planner/DistributedPlanner.java', 'fe/src/main/java/org/apache/impala/planner/ExchangeNode.java', 'testdata/workloads/functional-planner/queries/PlannerTest/resource-requirements.test', 'testdata/workloads/functional-planner/queries/PlannerTest/setoperation-rewrite.test', 'testdata/workloads/functional-planner/queries/PlannerTest/subquery-rewrite.test', 'testdata/workloads/functional-planner/queries/PlannerTest/tpcds/tpcds-q06.test', 'testdata/workloads/functional-planner/queries/PlannerTest/tpcds/tpcds-q54.test', 'testdata/workloads/functional-query/queries/QueryTest/spilling.test', 'testdata/workloads/targeted-perf/queries/aggregation.test', 'testdata/cluster/node_templates/common/etc/hadoop/conf/hdfs-site.xml.tmpl']",IMPALA-2581: LIMIT can be propagated down into some aggregations,closed
336,Impala-ASF,3,[593],"[255, 333, 336, 514, 593]",['be/src/exec/hdfs-orc-scanner.cc'],IMPALA-10922: Fix wrong sarg on ORC Date column in release build,closed
217,kudu,591,[195],"[120, 195, 217, 241, 460]","['src/kudu/rpc/CMakeLists.txt', 'src/kudu/rpc/connection_id.cc', 'src/kudu/rpc/connection_id.h', 'src/kudu/rpc/mt-rpc-test.cc', 'src/kudu/rpc/protoc-gen-krpc.cc', 'src/kudu/rpc/proxy-test.cc', 'src/kudu/rpc/proxy.cc', 'src/kudu/rpc/proxy.h', 'src/kudu/rpc/rpc-test-base.h', 'src/kudu/rpc/rpc-test.cc', 'src/kudu/rpc/rpc_stub-test.cc', 'src/kudu/util/net/sockaddr.cc', 'src/kudu/util/net/sockaddr.h', 'src/kudu/rpc/outbound_call.cc', 'src/kudu/rpc/outbound_call.h', 'src/kudu/util/net/dns_resolver-test.cc', 'src/kudu/util/net/dns_resolver.cc', 'src/kudu/util/net/dns_resolver.h', 'src/kudu/util/net/net_util.cc', 'src/kudu/util/ttl_cache.h']",[rpc] KUDU-75: refresh DNS entries if proxies hit a network error,closed
217,kudu,147,[195],"[120, 195, 217, 460]","['src/kudu/util/net/dns_resolver-test.cc', 'src/kudu/util/net/dns_resolver.cc', 'src/kudu/util/net/dns_resolver.h', 'src/kudu/util/net/net_util.cc', 'src/kudu/util/ttl_cache.h']",[util] allow DnsResolver to refresh DNS addresses,closed
195,kudu,85,"[608, 217]","[120, 195, 217, 460, 608]","['src/kudu/common/partition_pruner.cc', 'src/kudu/common/partition_pruner.h']",[common] small re-factoring on PartitionPruner,closed
514,Impala-ASF,937,"[593, 333]","[255, 333, 336, 344, 514, 520, 593]","['be/src/exec/hdfs-orc-scanner.cc', 'be/src/exec/hdfs-orc-scanner.h', 'be/src/exprs/scalar-expr.h', 'be/src/service/query-options.cc', 'be/src/service/query-options.h', 'bin/impala-config.sh', 'common/thrift/ImpalaService.thrift', 'common/thrift/Query.thrift', 'fe/src/main/java/org/apache/impala/planner/HdfsScanNode.java', 'testdata/workloads/functional-planner/queries/PlannerTest/acid-scans.test', 'testdata/workloads/functional-query/queries/QueryTest/orc-stats.test', 'tests/query_test/test_nested_types.py', 'tests/query_test/test_orc_stats.py', 'be/src/exec/orc-metadata-utils.h', 'be/src/exec/orc-metadata-utils.cc', 'common/thrift/ImpalaInternalService.thrift']",IMPALA-6505: Min-Max predicate push down in ORC scanner,closed
455,kudu,11,[195],"[120, 195, 217, 422, 455, 633]","['src/kudu/tserver/tserver_path_handlers.cc', 'www/scans.mustache']",[www] Add some guidance to /scans page,closed
422,kudu,192,[195],"[120, 195, 241, 422, 633]","['src/kudu/fs/block_id.cc', 'src/kudu/fs/dir_manager.cc', 'src/kudu/fs/dir_manager.h', 'src/kudu/fs/file_block_manager.cc', 'src/kudu/fs/fs_manager.cc', 'src/kudu/fs/fs_manager.h', 'src/kudu/fs/fs_report.cc', 'src/kudu/fs/log_block_manager.cc', 'src/kudu/fs/log_block_manager.h', 'src/kudu/server/server_base.cc']",[fs] Refactor fs module,closed
663,Impala-ASF,634,[255],"[255, 308, 529]","['be/src/exprs/aggregate-functions-ir.cc', 'be/src/exprs/datasketches-common.cc', 'be/src/exprs/datasketches-common.h', 'be/src/exprs/datasketches-functions-ir.cc', 'testdata/workloads/functional-query/queries/QueryTest/datasketches-cpc.test', 'testdata/workloads/functional-query/queries/QueryTest/datasketches-hll.test', 'testdata/workloads/functional-query/queries/QueryTest/datasketches-kll.test', 'testdata/workloads/functional-query/queries/QueryTest/datasketches-theta.test']",IMPALA-10901 cleaner and faster operations with datasketches,closed
336,Impala-ASF,418,[255],"[255, 336, 593]","['be/src/exprs/expr-test.cc', 'be/src/exprs/mask-functions-ir.cc', 'be/src/exprs/mask-functions.h', 'common/function-registry/impala_functions.py', 'testdata/workloads/functional-query/queries/QueryTest/utf8-string-functions.test', 'CMakeLists.txt']","IMPALA-9662,IMPALA-2019(part-3): Support UTF-8 mode in mask functions",closed
308,Impala-ASF,2502,[255],"[255, 308, 333, 336, 467, 593]","['be/src/exec/hdfs-orc-scanner.cc', 'be/src/exec/hdfs-scan-node-base.cc', 'be/src/exec/hdfs-scanner.cc', 'be/src/exec/orc-column-readers.cc', 'be/src/exec/orc-column-readers.h', 'be/src/exec/parquet/hdfs-parquet-scanner.cc', 'be/src/exec/parquet/parquet-collection-column-reader.cc', 'be/src/exprs/expr-value.h', 'be/src/exprs/scalar-expr-evaluator.cc', 'be/src/exprs/scalar-expr-evaluator.h', 'be/src/exprs/scalar-expr.cc', 'be/src/exprs/scalar-expr.h', 'be/src/exprs/scalar-expr.inline.h', 'be/src/exprs/slot-ref.cc', 'be/src/exprs/slot-ref.h', 'be/src/runtime/buffered-tuple-stream-test.cc', 'be/src/runtime/buffered-tuple-stream.cc', 'be/src/runtime/buffered-tuple-stream.h', 'be/src/runtime/descriptors.cc', 'be/src/runtime/descriptors.h', 'be/src/runtime/raw-value.cc', 'be/src/runtime/raw-value.h', 'be/src/runtime/row-batch-serialize-test.cc', 'be/src/runtime/tuple.cc', 'be/src/runtime/tuple.h', 'be/src/runtime/types.cc', 'be/src/runtime/types.h', 'be/src/service/hs2-util.cc', 'be/src/service/impala-beeswax-server.cc', 'be/src/service/query-result-set.cc', 'be/src/udf/udf.cc', 'be/src/udf/udf.h', 'be/src/util/debug-util.cc', 'fe/src/main/java/org/apache/impala/analysis/Analyzer.java', 'fe/src/main/java/org/apache/impala/analysis/DescriptorTable.java', 'fe/src/main/java/org/apache/impala/analysis/SelectStmt.java', 'fe/src/main/java/org/apache/impala/analysis/SlotDescriptor.java', 'fe/src/main/java/org/apache/impala/analysis/SlotRef.java', 'fe/src/main/java/org/apache/impala/analysis/SortInfo.java', 'fe/src/main/java/org/apache/impala/analysis/Subquery.java', 'fe/src/main/java/org/apache/impala/analysis/TupleDescriptor.java', 'fe/src/main/java/org/apache/impala/catalog/StructType.java', 'fe/src/main/java/org/apache/impala/planner/HdfsScanNode.java', 'fe/src/test/java/org/apache/impala/analysis/AnalyzeDDLTest.java', 'fe/src/test/java/org/apache/impala/analysis/AnalyzeExprsTest.java', 'fe/src/test/java/org/apache/impala/analysis/AnalyzeStmtsTest.java', 'fe/src/test/java/org/apache/impala/analysis/AnalyzeUpsertStmtTest.java', 'testdata/ComplexTypesTbl/structs.orc', 'testdata/ComplexTypesTbl/structs.parq', 'testdata/ComplexTypesTbl/structs_nested.orc', 'testdata/ComplexTypesTbl/structs_nested.parq', 'testdata/datasets/functional/functional_schema_template.sql', 'testdata/datasets/functional/schema_constraints.csv', 'testdata/workloads/functional-query/queries/QueryTest/nested-struct-in-select-list.test', 'testdata/workloads/functional-query/queries/QueryTest/struct-in-select-list.test', 'tests/query_test/test_nested_types.py', 'fe/src/main/java/org/apache/impala/analysis/AnalysisContext.java', 'fe/src/main/java/org/apache/impala/analysis/Expr.java', 'be/src/runtime/sorter.cc', 'be/src/exprs/anyval-util.cc', 'be/src/udf/udf-internal.h', 'fe/src/main/java/org/apache/impala/common/TreeNode.java', 'testdata/workloads/functional-query/queries/QueryTest/compute-stats-with-structs.test', 'testdata/workloads/functional-query/queries/QueryTest/ranger_column_masking_struct_in_select_list.test', 'tests/authorization/test_ranger.py', 'tests/common/test_dimensions.py']",IMPALA-9495: Support struct in select list for ORC tables,closed
422,kudu,60,"[195, 217]","[120, 195, 217, 241, 422]","['src/kudu/fs/log_block_manager-test.cc', 'src/kudu/fs/log_block_manager.cc', 'src/kudu/util/pb_util.cc', 'src/kudu/util/pb_util.h', 'src/kudu/fs/block_id.cc', 'src/kudu/fs/dir_manager.cc', 'src/kudu/fs/dir_manager.h', 'src/kudu/fs/file_block_manager.cc', 'src/kudu/fs/fs_manager.cc', 'src/kudu/fs/fs_manager.h', 'src/kudu/fs/fs_report.cc', 'src/kudu/fs/log_block_manager.h', 'src/kudu/server/server_base.cc']",KUDU-3318 [fs] Add size limit for log block container metadata,closed
195,kudu,2,[217],"[120, 195, 217]",['src/kudu/master/master_runner.cc'],[master] fix misprint in VerifyMastersGetHostPorts(),closed
