Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Closed At;status
1042176;twbs/bootlint;349621;951;['src/bootlint.js', 'test/_old_fixtures/jquery/and_bs_js_both_missing.html', 'test/_old_fixtures/jquery/custom.html', 'test/_old_fixtures/jquery/jquery-plugin.html', 'test/_old_fixtures/jquery/missing.html', 'test/_old_fixtures/jquery/old-attr.html', 'test/_old_fixtures/jquery/old-url.html', 'test/_old_fixtures/jquery/present.html', 'test/_old_fixtures/js/both.html', 'test/_old_fixtures/js/one.html', 'test/_old_fixtures/js/similar.html', 'test/_old_fixtures/js/weird.html', 'test/_old_fixtures/outdated/bootstrap-css.html', 'test/_old_fixtures/outdated/bootstrap-extensions-okay.html', 'test/_old_fixtures/outdated/bootstrap-js.html', 'test/_old_fixtures/outdated/bootstrap-min-css.html', 'test/_old_fixtures/outdated/bootstrap-min-js.html', 'test/_old_fixtures/outdated/js-version-not-in-url-current.html', 'test/_old_fixtures/outdated/js-version-not-in-url-outdated.html', 'test/_old_fixtures/version-4/bootstrap-css.html', 'test/_old_fixtures/version-4/bootstrap-extensions-okay.html', 'test/_old_fixtures/version-4/bootstrap-js.html', 'test/_old_fixtures/version-4/bootstrap-min-css.html', 'test/_old_fixtures/version-4/bootstrap-min-js.html', 'test/_old_fixtures/version-4/js-version-not-in-url-4.0.0.html', 'test/bootlint_test.js'];twbs/bootlint;2018-09-18T13:33:16Z;closed
349621;twbs/bootlint;1073681;8;['test/fixtures/charset/not-utf8.html', 'test/fixtures/grid/col-no-float.html', 'test/fixtures/grid/row-no-float.html', 'package-lock.json', 'package.json', 'test/fixtures/charset/not-utf8.html', '.travis.yml', 'build/.eslintrc.json', 'build/phantom.js', 'dist/browser/bootlint.js', 'src/.eslintrc.json', 'src/bootlint.js', 'src/cli-main.js', 'src/cli.js', 'src/location.js', 'src/url.js', 'test/.eslintrc.json', 'LICENSE', 'README.md', 'dist/browser/bootlint.js', 'src/bootlint.js'];twbs/bootlint;2018-07-10T00:18:24Z;closed
349621;twbs/bootlint;1689750;8;['test/fixtures/charset/not-utf8.html', 'test/fixtures/grid/col-no-float.html', 'test/fixtures/grid/row-no-float.html', 'package-lock.json', 'package.json', 'test/fixtures/charset/not-utf8.html', '.travis.yml', 'build/.eslintrc.json', 'build/phantom.js', 'dist/browser/bootlint.js', 'src/.eslintrc.json', 'src/bootlint.js', 'src/cli-main.js', 'src/cli.js', 'src/location.js', 'src/url.js', 'test/.eslintrc.json', 'LICENSE', 'README.md', 'dist/browser/bootlint.js', 'src/bootlint.js'];twbs/bootlint;2018-07-10T00:18:24Z;closed
349621;twbs/bootlint;419884;58;['.eslintignore', '.gitignore', '.travis.yml', 'CONTRIBUTING.md', 'Gruntfile.js', 'README.md', 'build/phantom.js', 'build/stamp.js', 'package-lock.json', 'package.json', 'test/README.md', 'test/bootlint_test.js', 'test/cli_test.js', 'test/location_index_test.js', 'test/cli_test.js', 'build/phantom.js', 'build/stamp.js'];twbs/bootlint;2017-11-22T11:35:51Z;closed
349621;twbs/bootlint;1073681;58;['.eslintignore', '.gitignore', '.travis.yml', 'CONTRIBUTING.md', 'Gruntfile.js', 'README.md', 'build/phantom.js', 'build/stamp.js', 'package-lock.json', 'package.json', 'test/README.md', 'test/bootlint_test.js', 'test/cli_test.js', 'test/location_index_test.js', 'test/cli_test.js', 'build/phantom.js', 'build/stamp.js'];twbs/bootlint;2017-11-22T11:35:51Z;closed
49699333;twbs/rfs;349621;81;['package-lock.json', 'package.json'];twbs/rfs;2021-06-18T06:08:19Z;closed
49699333;twbs/rfs;11559216;81;['package-lock.json', 'package.json'];twbs/rfs;2021-06-18T06:08:19Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-06-18T06:07:55Z;closed
98681;twbs/rfs;11559216;3253;['scss.scss', 'scss.scss', 'lib/rfs.js', 'package-lock.json', 'package.json'];twbs/rfs;2021-06-22T05:28:06Z;closed
49699333;twbs/rfs;349621;8;['package-lock.json', 'package.json'];twbs/rfs;2021-06-15T15:47:14Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-06-15T15:47:14Z;closed
49699333;twbs/rfs;11559216;6;['package-lock.json'];twbs/rfs;2021-06-10T13:27:44Z;closed
49699333;twbs/rfs;11559216;22;['package-lock.json', 'package.json'];twbs/rfs;2021-05-25T05:02:00Z;closed
49699333;twbs/rfs;349621;8;['package-lock.json', 'package.json'];twbs/rfs;2021-06-10T13:29:31Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-06-10T13:29:31Z;closed
49699333;twbs/rfs;11559216;52;['package-lock.json'];twbs/rfs;2021-05-25T04:54:28Z;closed
49699333;twbs/rfs;11559216;16;['package-lock.json', 'package.json'];twbs/rfs;2021-05-11T10:23:49Z;closed
49699333;twbs/rfs;349621;337;['package-lock.json', 'package.json'];twbs/rfs;2021-05-11T10:25:51Z;closed
49699333;twbs/rfs;11559216;337;['package-lock.json', 'package.json'];twbs/rfs;2021-05-11T10:25:51Z;closed
49699333;twbs/rfs;11559216;16;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-05-11T10:24:49Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-05-11T10:13:57Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-05-11T10:15:16Z;closed
49699333;twbs/rfs;11559216;6;['package-lock.json'];twbs/rfs;2021-05-10T19:33:54Z;closed
49699333;twbs/rfs;11559216;30;['package-lock.json'];twbs/rfs;2021-05-10T19:37:26Z;closed
49699333;twbs/rfs;11559216;51;['package-lock.json', 'package.json'];twbs/rfs;2021-05-01T11:33:57Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-05-01T11:31:24Z;closed
49699333;twbs/rfs;11559216;16;['package-lock.json', 'package.json'];twbs/rfs;2021-05-01T11:36:38Z;closed
349621;twbs/rfs;11559216;28;['.github/workflows/test.yml', 'package.json', 'package-lock.json', '.github/workflows/test.yml', 'examples/scss/dest/main.css'];twbs/rfs;2021-07-01T11:08:08Z;closed
349621;twbs/rfs;11559216;4;['.github/dependabot.yml'];twbs/rfs;2021-04-27T10:48:09Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'lib/rfs.js', 'package-lock.json', 'package.json'];twbs/rfs;2021-04-27T10:47:35Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-04-27T10:45:42Z;closed
49699333;twbs/rfs;11559216;199;['package-lock.json', 'package.json'];twbs/rfs;2021-04-27T10:43:00Z;closed
49699333;twbs/rfs;11559216;111;['package-lock.json', 'package.json'];twbs/rfs;2021-04-21T05:23:01Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-04-14T05:54:21Z;closed
49699333;twbs/rfs;11559216;16;['package-lock.json', 'package.json'];twbs/rfs;2021-04-06T10:58:02Z;closed
49699333;twbs/rfs;11559216;6;['package-lock.json'];twbs/rfs;2021-03-30T14:37:49Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-03-16T10:29:26Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;137;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2021-01-20T14:06:49Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;20;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2021-01-19T10:04:03Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;8;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2021-01-05T10:33:22Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;109;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-12-22T10:17:46Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;6;['package-lock.json'];twbs/stylelint-config-twbs-bootstrap;2020-12-11T21:29:02Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;89;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-12-08T10:04:27Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;709;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-11-24T10:52:29Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;8;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-11-24T10:19:12Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;8;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-11-10T12:22:29Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;16;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-10-27T10:01:54Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;45;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-10-13T09:28:17Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;697;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-29T09:04:51Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;10;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-29T09:02:39Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;22;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-15T09:04:35Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;349621;679;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-15T09:03:02Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;679;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-15T09:03:02Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;28;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-08T18:00:04Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;349621;673;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-14T07:42:25Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;673;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-14T07:42:25Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;67;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-09-01T13:43:22Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;14;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-08-18T15:21:25Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;14;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-08-04T15:14:57Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;32;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-07-28T13:47:23Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;6;['package-lock.json'];twbs/stylelint-config-twbs-bootstrap;2020-07-16T15:45:50Z;closed
49699333;twbs/stylelint-config-twbs-bootstrap;11559216;22;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-07-07T09:07:14Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;519;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-06-23T09:59:21Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;259;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-06-23T09:57:56Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;260;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-06-23T09:54:59Z;closed
349621;twbs/stylelint-config-twbs-bootstrap;98681;5;['scss/index.js'];twbs/stylelint-config-twbs-bootstrap;2020-09-15T08:59:41Z;closed
349621;twbs/stylelint-config-twbs-bootstrap;2890570;5;['scss/index.js'];twbs/stylelint-config-twbs-bootstrap;2020-09-15T08:59:41Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;42;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-06-09T12:11:55Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;142;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-06-09T12:03:52Z;closed
349621;twbs/bootstrap;22406063;203;['package-lock.json', 'package.json'];twbs/bootstrap;2021-12-07T08:39:09Z;closed
816758;twbs/bootstrap;98681;54;['site/content/docs/5.1/forms/overview.md', 'package-lock.json', 'package.json', 'scss/_variables.scss', 'js/src/tooltip.js', 'js/tests/unit/tooltip.spec.js', 'site/content/docs/5.1/examples/dropdowns/index.html'];twbs/bootstrap;2021-12-07T18:51:52Z;closed
895831;twbs/bootstrap;349621;12;['site/content/docs/4.6/getting-started/accessibility.md'];twbs/bootstrap;2021-11-30T06:38:08Z;closed
349621;twbs/blog;98681;0;['src/assets/img/2020/08/bootstrap-icons-v1.png', 'src/assets/img/2020/09/v5a2-carousel-dark.png', 'src/assets/img/2020/09/v5a2-dropdowns-dark.png', 'src/assets/img/2020/09/v5a2-nav-docs.png', 'src/assets/img/2020/09/v5a2-nav-home.png', 'src/assets/img/2020/09/v5a2-position-utils.png', 'src/assets/img/2020/10/icons-emoji.png', 'src/assets/img/2020/10/icons-files-folders.png', 'src/assets/img/2020/11/accordion.png', 'src/assets/img/2020/11/block-buttons.png', 'src/assets/img/2020/11/docs-search.png', 'src/assets/img/2020/11/file-input.png', 'src/assets/img/2020/11/floating-forms.png', 'src/assets/img/2020/11/gap-utilities.png', 'src/assets/img/2020/11/utilities-api-docs.png', 'src/assets/img/2020/09/v5a2-position-utils.png', 'src/assets/img/2020/11/utilities-api-docs.png'];twbs/blog;2020-11-19T15:58:12Z;closed
349621;twbs/blog;98681;2;['_config.yml', 'src/_data/authors.yml', 'src/_layouts/default.html', 'src/_posts/2014-04-02-ratchet-2-0-2-released.md', 'src/_posts/2014-06-25-lmvtfy.md', 'src/_posts/2014-09-23-bootlint.md', 'src/_posts/2014-10-13-rorschach.md', 'src/_posts/2015-03-16-bootstrap-3-3-4-released.md', 'src/_posts/2015-06-15-bootstrap-3-3-5-released.md', 'src/_posts/2015-08-04-no-carrier.md', 'src/_posts/2016-07-25-bootstrap-3-3-7-released.md', '_config.yml'];twbs/blog;2020-11-09T18:43:17Z;closed
12088143;twbs/blog;98681;53;['_sass/_style.scss', '_sass/_style.scss'];twbs/blog;2020-07-11T17:43:07Z;closed
12088143;twbs/blog;11559216;53;['_sass/_style.scss', '_sass/_style.scss'];twbs/blog;2020-07-11T17:43:07Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-03-16T10:27:32Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-03-16T10:31:14Z;closed
23551989;twbs/rfs;11559216;1;['scss.scss', 'package.json', 'scss.scss', 'package.json'];twbs/rfs;2021-03-12T15:18:36Z;closed
49699333;twbs/rfs;11559216;20;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-03-09T11:57:41Z;closed
49699333;twbs/rfs;11559216;20;['package-lock.json', 'package.json'];twbs/rfs;2021-03-09T11:54:19Z;closed
49699333;twbs/rfs;11559216;97;['package-lock.json', 'package.json'];twbs/rfs;2021-03-09T11:49:10Z;closed
49699333;twbs/rfs;11559216;1;['package-lock.json', 'package.json', 'package.json'];twbs/rfs;2021-03-02T13:05:56Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-02-23T11:56:03Z;closed
49699333;twbs/rfs;11559216;287;['package-lock.json', 'package.json'];twbs/rfs;2021-02-23T11:53:46Z;closed
49699333;twbs/rfs;349621;8;['package-lock.json', 'package.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-03-02T13:00:11Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-03-02T13:00:11Z;closed
49699333;twbs/rfs;11559216;295;['package-lock.json', 'package.json'];twbs/rfs;2021-02-16T10:28:19Z;closed
49699333;twbs/rfs;11559216;303;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-02-16T10:31:36Z;closed
49699333;twbs/rfs;11559216;705;['package-lock.json', 'package.json'];twbs/rfs;2021-02-16T10:34:03Z;closed
49699333;twbs/rfs;11559216;295;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-02-16T10:29:45Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-02-09T12:20:27Z;closed
49699333;twbs/rfs;349621;78;['package-lock.json', 'package.json'];twbs/rfs;2021-02-02T11:15:37Z;closed
49699333;twbs/rfs;11559216;78;['package-lock.json', 'package.json'];twbs/rfs;2021-02-02T11:15:37Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-02-02T11:12:16Z;closed
49699333;twbs/rfs;11559216;146;['package-lock.json', 'package.json'];twbs/rfs;2021-01-26T13:23:51Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-01-26T13:14:54Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-01-12T12:45:20Z;closed
49699333;twbs/rfs;349621;78;['package-lock.json', 'package.json'];twbs/rfs;2021-02-02T10:02:13Z;closed
49699333;twbs/rfs;11559216;78;['package-lock.json', 'package.json'];twbs/rfs;2021-02-02T10:02:13Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-01-12T12:41:53Z;closed
349621;twbs/rfs;11559216;346;['.github/workflows/test.yml', '.github/workflows/test.yml', 'package-lock.json', 'package.json'];twbs/rfs;2021-01-14T11:56:15Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-01-05T10:38:10Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2021-01-05T10:35:53Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2021-01-05T10:34:25Z;closed
49699333;twbs/rfs;349621;35;['package-lock.json', 'package.json'];twbs/rfs;2021-01-12T10:02:14Z;closed
49699333;twbs/rfs;11559216;35;['package-lock.json', 'package.json'];twbs/rfs;2021-01-12T10:02:14Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2020-12-15T12:47:02Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;22;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-06-02T10:52:33Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;20;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-05-26T09:23:36Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;44;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-05-26T09:20:57Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;426;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-05-19T09:39:39Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;20;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-05-12T09:57:37Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;20;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-05-12T09:35:28Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;62;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-04-28T09:22:52Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;10;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-04-21T10:38:12Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;344;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-04-14T11:06:23Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;344;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-04-14T11:19:47Z;closed
349621;twbs/stylelint-config-twbs-bootstrap;11559216;410;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-04-14T11:50:16Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;389;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-04-07T07:05:30Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;8;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-03-20T07:46:36Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;8;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-03-17T10:06:35Z;closed
11559216;twbs/stylelint-config-twbs-bootstrap;98681;437;['index.js'];twbs/stylelint-config-twbs-bootstrap;2021-11-30T19:48:20Z;closed
11559216;twbs/stylelint-config-twbs-bootstrap;349621;437;['index.js'];twbs/stylelint-config-twbs-bootstrap;2021-11-30T19:48:20Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;84;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-02-18T09:17:12Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;8;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-01-28T12:39:20Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;8;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-01-28T12:36:38Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;27;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-01-28T10:57:35Z;closed
349621;twbs/stylelint-config-twbs-bootstrap;11559216;1840;['.github/workflows/test.yml', 'package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-01-12T21:45:48Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;22;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2020-01-12T12:19:00Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;170;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2019-12-25T16:01:33Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;16;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2019-12-24T12:03:07Z;closed
27856297;twbs/stylelint-config-twbs-bootstrap;11559216;8;['package-lock.json', 'package.json'];twbs/stylelint-config-twbs-bootstrap;2019-12-02T09:23:01Z;closed
349621;twbs/bootstrap;22406063;348;['package-lock.json', 'package.json'];twbs/bootstrap;2021-11-16T06:10:32Z;closed
349621;twbs/bootstrap;22406063;883;['.gitignore', 'js/index.esm.js', 'package-lock.json', 'package.json'];twbs/bootstrap;2021-11-09T06:02:37Z;closed
49699333;twbs/bootstrap;349621;84;['package-lock.json', 'package.json'];twbs/bootstrap;2021-11-03T12:31:29Z;closed
49699333;twbs/bootstrap;349621;16;['package-lock.json', 'package.json'];twbs/bootstrap;2021-10-26T11:40:51Z;closed
49699333;twbs/bootstrap;349621;32;['package-lock.json', 'package.json'];twbs/bootstrap;2021-10-26T11:40:51Z;closed
349621;twbs/blog;98681;36;['_posts/2015-08-19-bootstrap-4-alpha.md', '_posts/2016-07-27-bootstrap-4-alpha-3.md', '_posts/2017-01-06-bootstrap-4-alpha-6.md', '_posts/2017-08-10-bootstrap-4-beta.md', '_posts/2017-10-19-bootstrap-4-beta-2.md', '_posts/2018-01-18-bootstrap-4.md', '_posts/2018-02-21-new-bootstrap-themes.md', '_posts/2018-12-21-bootstrap-4-2-1.md', '_posts/2019-02-11-bootstrap-4-3-0.md', '_posts/2019-11-26-bootstrap-icons.md', '_posts/2019-12-14-bootstrap-icons-alpha2.md', '_posts/2020-03-19-bootstrap-icons-alpha-3.md'];twbs/blog;2020-06-29T16:17:34Z;closed
349621;twbs/blog;11559216;3;['_includes/lazyload.html', 'assets/js/vendor/lazyload.12.x.iife.min.js', 'assets/js/vendor/lazyload.13.x.iife.min.js', '_includes/lazyload.html'];twbs/blog;2020-03-19T17:22:24Z;closed
11559216;twbs/blog;349621;1;['_config.yml'];twbs/blog;2019-12-23T04:38:26Z;closed
11559216;twbs/blog;98681;2;['_posts/2019-11-28-bootstrap-4-4-1.md', '_posts/2019-11-28-bootstrap-4-4-1.md', '_posts/2019-11-28-bootstrap-4-4-1.md', '_posts/2019-11-28-bootstrap-4-4-1.md', '_posts/2019-11-28-bootstrap-4-4-1.md'];twbs/blog;2019-11-28T13:12:02Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2020-12-15T12:52:52Z;closed
49699333;twbs/rfs;11559216;6;['package-lock.json'];twbs/rfs;2020-12-11T05:34:16Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2020-12-08T10:14:16Z;closed
49699333;twbs/rfs;11559216;399;['package-lock.json', 'package.json'];twbs/rfs;2020-12-08T10:11:17Z;closed
49699333;twbs/rfs;11559216;25;['package-lock.json', 'package.json'];twbs/rfs;2020-12-08T10:05:19Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2020-12-01T10:02:14Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2020-11-24T10:51:58Z;closed
49699333;twbs/rfs;11559216;47;['package-lock.json', 'package.json'];twbs/rfs;2020-11-24T10:35:39Z;closed
49699333;twbs/rfs;11559216;372;['package-lock.json', 'package.json'];twbs/rfs;2020-11-24T11:09:58Z;closed
49699333;twbs/rfs;11559216;796;['package-lock.json', 'package.json'];twbs/rfs;2020-11-24T12:28:54Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2020-11-17T13:07:10Z;closed
49699333;twbs/rfs;11559216;10;['package-lock.json', 'package.json', 'package-lock.json', 'package.json'];twbs/rfs;2020-11-10T12:21:27Z;closed
49699333;twbs/rfs;11559216;10;['package-lock.json', 'package.json'];twbs/rfs;2020-11-10T12:19:26Z;closed
49699333;twbs/rfs;11559216;341;['package-lock.json', 'package.json'];twbs/rfs;2020-11-03T10:33:53Z;closed
49699333;twbs/rfs;11559216;8;['package-lock.json', 'package.json'];twbs/rfs;2020-11-03T10:30:37Z;closed
49699333;twbs/rfs;11559216;14;['package-lock.json', 'package.json'];twbs/rfs;2020-11-03T10:08:49Z;closed
49699333;twbs/rfs;11559216;184;['package-lock.json', 'package.json'];twbs/rfs;2020-11-03T10:03:13Z;closed
49699333;twbs/rfs;11559216;16;['package-lock.json', 'package.json'];twbs/rfs;2020-10-27T10:06:24Z;closed
